"Fecha","AGUA","CARBON","GAS","LIQUIDOS","PPP Bolsa Mes","Precio Min. Bolsa diario","Precio Max. Bolsa diario","PPP Bolsa diario"
"2018-07-01 00:00:00",73.50568406134532,158.23713653846153,466.5778862591138,726.4219055439615,81.03189803225807,71.731231,76.731231,72.530561
"2018-07-02 00:00:00",71.15822322811997,158.23713653846153,467.2039322490184,726.4219055439615,81.03189803225807,65.52406,70.14906,68.802129
"2018-07-03 00:00:00",65.14352674947317,158.2580221153846,467.2843142152097,726.4219055439615,81.03189803225807,64.42346,69.04846,67.754191
"2018-07-04 00:00:00",69.9578246913361,149.02576826923075,467.30980737306504,726.4219055439615,81.03189803225807,66.018183,143.618183,77.866275
"2018-07-05 00:00:00",69.34076972647235,150.35055288461535,467.4955413145891,726.4219055439615,81.03189803225807,67.410317,70.010317,69.124135
"2018-07-06 00:00:00",70.80272820635197,150.3296673076923,442.59703749565205,726.4219055439615,81.03189803225807,67.582173,124.181173,71.674702
"2018-07-07 00:00:00",73.34582330087898,150.3296673076923,444.67428883374686,726.4219055439615,81.03189803225807,70.526661,71.026661,70.843553
"2018-07-08 00:00:00",73.91897589175473,159.98232884615382,447.9444900173911,720.6911253969694,81.03189803225807,71.776795,73.355795,72.18853
"2018-07-09 00:00:00",71.21568066046788,158.63824660912456,447.98535689316327,723.4048816804283,81.03189803225807,68.916773,164.815773,105.329215
"2018-07-10 00:00:00",76.89382100609495,158.63824660912456,448.01488010017727,723.4048816804283,81.03189803225807,67.693473,163.693473,105.506314
"2018-07-11 00:00:00",68.93737332271758,159.04103329223176,454.99793342377114,723.4048816804283,81.03189803225807,67.612943,173.511943,91.173135
"2018-07-12 00:00:00",73.41662628495915,159.04103329223176,451.9339743295418,723.4048816804283,81.03189803225807,67.557408,164.656408,72.682815
"2018-07-13 00:00:00",74.73876545562834,159.04103329223176,454.84257497652084,723.4048816804283,81.03189803225807,67.654004,183.753004,98.832056
"2018-07-14 00:00:00",67.46741814652412,160.9102071516646,450.765175414797,723.4048816804283,81.03189803225807,67.746546,68.245546,68.027639
"2018-07-15 00:00:00",68.4356520519131,163.82085349462366,447.4246524877297,769.8720319972276,81.03189803225807,72.303026,72.652026,72.366841
"2018-07-16 00:00:00",66.39179351880236,163.82085349462366,452.9235066263175,731.6310379275927,81.03189803225807,69.869476,72.069476,71.611342
"2018-07-17 00:00:00",69.80502957738543,163.82085349462366,452.5612234164667,731.6310379275927,81.03189803225807,71.314098,82.132098,76.823401
"2018-07-18 00:00:00",73.10831024058338,163.82085349462366,439.62547366751267,731.6310379275927,81.03189803225807,68.776294,165.615294,91.282907
"2018-07-19 00:00:00",72.61296835536615,163.82085349462366,443.04670395492013,731.6310379275927,81.03189803225807,67.978674,178.776674,112.9659
"2018-07-20 00:00:00",69.16430205647144,151.44127822580643,445.09842888448287,726.2013351151714,81.03189803225807,73.003366,83.797366,74.494592
"2018-07-21 00:00:00",71.57032655962827,152.24893413978495,445.0786480225398,726.2013351151714,81.03189803225807,74.579686,88.958686,77.103115
"2018-07-22 00:00:00",68.85573153682593,152.24893413978495,445.3968327246165,726.2013351151714,81.03189803225807,69.266289,73.262289,70.745325
"2018-07-23 00:00:00",76.7376118319082,152.24893413978495,445.3968327246165,726.2013351151714,81.03189803225807,70.350883,176.647883,109.321802
"2018-07-24 00:00:00",68.29258589839922,152.24893413978495,445.4468379421893,726.2013351151714,81.03189803225807,71.254202,75.654202,73.950322
"2018-07-25 00:00:00",70.62580285734927,152.24893413978495,445.4468379421893,731.1750909830876,81.03189803225807,70.94342,185.94342,104.938303
"2018-07-26 00:00:00",68.50884305330574,150.96579427942794,445.4317779401023,731.1750909830876,81.03189803225807,70.585241,78.585241,73.026872
"2018-07-27 00:00:00",79.35986093481817,151.47096479647962,449.95109024145995,731.1750909830876,81.03189803225807,69.112318,173.389318,88.757632
"2018-07-28 00:00:00",82.1209173882434,151.47096479647962,450.1455400022254,731.1750909830876,81.03189803225807,71.226425,78.803425,72.683238
"2018-07-29 00:00:00",81.88235921006155,154.66995269526947,446.0320518631956,769.8720319972276,81.03189803225807,76.897233,78.696233,77.569406
"2018-07-30 00:00:00",79.67630786458172,151.2088129812981,450.1769119839769,725.7319950605327,81.03189803225807,75.023234,179.820234,80.787013
"2018-07-31 00:00:00",73.05465761347808,151.2088129812981,450.1769119839769,725.7319950605327,81.03189803225807,71.086391,71.579391,71.225578
"2018-08-01 00:00:00",73.28136550941683,151.41081628162814,440.22113001021927,725.9328138498789,97.3934620967742,72.599996,182.709996,94.108797
"2018-08-02 00:00:00",74.39439823647332,151.41081628162814,453.97215623935506,725.9328138498789,97.3934620967742,71.474699,179.474699,114.130035
"2018-08-03 00:00:00",71.52619382081622,146.27836778523488,471.7832451459067,725.9328138498789,97.3934620967742,70.14347,166.14147,86.358788
"2018-08-04 00:00:00",74.39841815246639,150.98239463087245,471.22476666288185,731.3626150854662,97.3934620967742,72.552053,165.671053,78.829345
"2018-08-05 00:00:00",79.88955294565145,200.9293695441319,452.31040944379464,731.3626150854662,97.3934620967742,70.93589,76.05589,73.449401
"2018-08-06 00:00:00",67.39390039971575,199.70436456025055,451.7373625438691,731.3626150854662,97.3934620967742,71.139116,81.259116,72.841447
"2018-08-07 00:00:00",67.45119395419034,199.61738904109592,451.7368435605659,730.9447462944438,97.3934620967742,71.548202,72.548202,72.233692
"2018-08-08 00:00:00",66.91491911892082,199.61738904109592,452.05484845262157,731.2914026552694,97.3934620967742,71.257261,166.655261,99.369846
"2018-08-09 00:00:00",66.49172700398421,199.61738904109592,452.05752521403133,731.2914026552694,97.3934620967742,71.007156,151.307156,114.95409
"2018-08-10 00:00:00",66.24241327265086,196.94891780821916,453.67083361945896,731.2914026552694,97.3934620967742,70.86668,175.06668,99.243959
"2018-08-11 00:00:00",71.28037947277383,169.38099383350462,442.23553644035627,731.2914026552694,97.3934620967742,72.708097,176.818097,113.405897
"2018-08-12 00:00:00",75.06243307978205,166.1413172839506,448.39078760488485,768.7622457834129,97.3934620967742,73.305136,128.705136,82.39972
"2018-08-13 00:00:00",74.35829924127466,166.1413172839506,452.5870161374849,722.9514037232254,97.3934620967742,73.699783,183.989783,133.226251
"2018-08-14 00:00:00",79.30460936778641,166.1413172839506,442.63499850009947,722.9514037232254,97.3934620967742,77.737935,181.737935,121.520852
"2018-08-15 00:00:00",76.84872365186254,166.26232266009848,442.62824135750037,727.4673669395538,97.3934620967742,74.911567,179.011567,94.203203
"2018-08-16 00:00:00",75.29320875990865,166.26232266009848,446.7222327195186,727.4673669395538,97.3934620967742,71.839136,181.939136,102.133838
"2018-08-17 00:00:00",70.55450453263585,166.26232266009848,446.78446088512203,727.4673669395538,97.3934620967742,71.274807,231.374807,107.092925
"2018-08-18 00:00:00",72.22202858403953,166.26232266009848,442.529959195475,730.0881239428935,97.3934620967742,73.03256,83.13256,75.597513
"2018-08-19 00:00:00",72.30419816714829,166.26232266009848,445.7163796959375,770.1683762940562,97.3934620967742,76.392454,79.592454,77.089417
"2018-08-20 00:00:00",73.6692643465367,166.26232266009848,438.5210266202145,792.1954123647605,97.3934620967742,78.508799,88.008799,80.207374
"2018-08-21 00:00:00",69.83387434401685,166.26232266009848,443.7965251736789,792.1954123647605,97.3934620967742,73.943939,177.643939,90.005596
"2018-08-22 00:00:00",79.68622990715201,166.26232266009848,443.76637189695543,794.1893387944359,97.3934620967742,72.988734,187.488734,109.65801
"2018-08-23 00:00:00",85.45441627551553,166.26232266009848,443.76637189695543,794.1893387944359,97.3934620967742,75.007426,198.507426,139.022745
"2018-08-24 00:00:00",80.53481875966023,166.26232266009848,443.7713367681498,794.1893387944359,97.3934620967742,75.538062,204.548062,118.416264
"2018-08-25 00:00:00",87.09590222837107,154.07280049261078,441.7186828034401,794.1893387944359,97.3934620967742,73.632471,196.632471,101.015083
"2018-08-26 00:00:00",89.49727205205984,154.20475369458126,432.31054329362144,794.1893387944359,97.3934620967742,75.979503,77.429503,76.517754
"2018-08-27 00:00:00",79.3553321439999,154.20475369458126,433.3253595103361,794.1893387944359,97.3934620967742,73.046228,118.045228,77.159481
"2018-08-28 00:00:00",78.22992958517469,154.20475369458126,433.2331741339492,807.6007705286839,97.3934620967742,72.111778,166.561778,77.832147
"2018-08-29 00:00:00",79.37366422200196,154.20475369458126,433.2415436489607,808.0575383177571,97.3934620967742,78.243568,129.243568,84.432381
"2018-08-30 00:00:00",82.15542406737192,154.20475369458126,432.8364466481763,816.9018522464103,97.3934620967742,71.370942,180.320942,107.824868
"2018-08-31 00:00:00",94.27270978968909,154.91948717948716,432.90368212197166,816.7039979018045,97.3934620967742,73.96712,208.47712,144.916606
"2018-09-01 00:00:00",95.3382171067976,162.50569333333337,431.84650736984685,817.3404939152332,103.5406063,67.621949,177.328949,122.412947
"2018-09-02 00:00:00",84.87005908997604,162.50569333333337,440.368285378248,842.8115539236259,103.5406063,76.330733,77.715733,77.268874
"2018-09-03 00:00:00",78.6327376638471,162.50569333333337,440.7695488872936,841.9538384389426,103.5406063,70.137319,120.843319,87.258784
"2018-09-04 00:00:00",81.24725538882403,162.50569333333337,442.0243654028437,812.7891440494591,103.5406063,71.963769,199.964769,120.678422
"2018-09-05 00:00:00",84.97767496391998,162.50569333333337,437.09321799163183,739.1926394587516,103.5406063,72.17002,180.37002,123.37772
"2018-09-06 00:00:00",77.66931143425413,162.50569333333337,442.00704312796216,812.5963863105177,103.5406063,74.072057,206.372057,100.843952
"2018-09-07 00:00:00",75.99706898230667,162.50569333333337,441.98250758293835,813.0055075734158,103.5406063,72.774101,73.795101,73.490932
"2018-09-08 00:00:00",70.55450313154131,162.50569333333337,440.81339567377967,813.026607727975,103.5406063,70.090727,72.076727,71.358575
"2018-09-09 00:00:00",69.08865045376305,152.35400923076926,445.5301960118794,871.4062492813143,103.5406063,70.622178,75.829178,74.109028
