Uantioquia,ANCONSU1,110,Perd.PSTR,0.4319245500,0.4112313000,0.4014594000,0.3910936500,0.3844393500,0.3858151500,0.4099518000,0.4470258000,0.4908492000,0.5107725000,0.5406555000,0.5615925000,0.5629218000,0.5549928000,0.5239755000,0.5075325000,0.4955737500,0.4892728500,0.5758560000,0.6093076500,0.5970420000,0.5300118000,0.5175216000,0.4809300000
Uantioquia,ANCONSU4,44,Ener.Act.,19.6119547000,18.6001768000,18.1855018000,17.8620165000,17.6883768000,17.2851381000,19.1876379000,20.6013644000,22.9901349000,24.0847605000,24.7641485000,24.8916938000,26.4359144000,24.9144112000,23.3105550000,22.5706875000,22.2172195000,21.8382890000,25.6196400000,27.4980741000,27.0475770000,23.1896639000,22.4816124000,21.0338680000
Uantioquia,ANCONSU4,44,Ener.Reac,7.2865775979,7.1894929387,7.3748165025,6.6713288238,7.0285260781,6.7573413851,7.0022758691,7.5874577656,8.4831173530,8.0548890120,9.6794907345,9.8973392453,9.8871861015,9.3903958579,8.5368296333,8.2713529124,7.9508384426,7.5127348208,7.7525104487,7.9765195609,8.1824537258,7.1435687564,8.4581459230,8.8325329686
Uantioquia,ANCONSU4,44,Perd.PSTR,0.6065553000,0.5752632000,0.5624382000,0.5524335000,0.5470632000,0.5345919000,0.5934321000,0.6371556000,0.7110351000,0.7448895000,0.7659015000,0.7698462000,0.8176056000,0.7705488000,0.7209450000,0.6980625000,0.6871305000,0.6754110000,0.7923600000,0.8504559000,0.8365230000,0.7172061000,0.6953076000,0.6505320000
Uantioquia,ANTIOQU1,110,Ener.Act.,5.8621093000,5.9066411500,5.9339946000,5.9179489500,5.9068283000,6.0019596000,6.2679293000,6.0361194000,6.0864430500,6.2289922500,6.4764735000,6.6990244000,6.6037552000,6.5459160000,6.3960975000,6.2125920000,6.0276090000,5.8540421500,6.9131240000,7.1290852500,6.5544855000,5.4028038000,5.5626102000,5.6184400000
Uantioquia,ANTIOQU1,110,Ener.Reac,1.7884886656,1.8020750224,1.8104203693,1.8055249534,1.8021321206,1.8311560168,1.9123015174,1.8415779335,1.8569313282,1.8400410658,1.8189399154,1.8435219427,1.8032317892,1.7956542264,1.8136050870,1.8231676067,1.8264305958,1.7860274344,1.8562036671,1.8252878568,1.7925236670,1.6371078753,1.6971135788,1.7141468615
Uantioquia,ANTIOQU1,110,Perd.PSTR,0.0892707000,0.0899488500,0.0903654000,0.0901210500,0.0899517000,0.0914004000,0.0954507000,0.0919206000,0.0926869500,0.0948577500,0.0986265000,0.1020156000,0.1005648000,0.0996840000,0.0974025000,0.0946080000,0.0917910000,0.0891478500,0.1052760000,0.1085647500,0.0998145000,0.0822762000,0.0847098000,0.0855600000
Uantioquia,APRTADO1,44,Ener.Act.,28.1491284000,27.1638703000,26.4639765000,25.8506358000,25.7796997000,25.9723611000,25.0870712000,26.0523764000,27.6519452000,28.8836415000,29.9632515000,30.9644370000,31.3801208000,30.9419136000,31.4181060000,31.7370420000,31.3945835000,30.7185032000,35.1337880000,35.6120562000,34.8027270000,30.7992557000,29.8048020000,27.7804120000
Uantioquia,APRTADO1,44,Ener.Reac,14.2466661544,14.0869905597,13.9341311047,13.6503200692,13.5974048326,13.4675892276,12.4600017617,13.2240211234,14.2541528428,15.0327826695,15.5877953448,16.0294440632,16.0228657100,16.3157763043,16.6789022130,17.0241940629,16.8520765431,15.8570390223,16.7830338861,16.6254114672,16.1867309406,14.3934030940,14.1770055067,13.9420949237
Uantioquia,APRTADO1,44,Perd.PSTR,0.8705916000,0.8401197000,0.8184735000,0.7995042000,0.7973103000,0.8032689000,0.7758888000,0.8057436000,0.8552148000,0.8933085000,0.9266985000,0.9576630000,0.9705192000,0.9569664000,0.9716940000,0.9815580000,0.9709665000,0.9500568000,1.0866120000,1.1014038000,1.0763730000,0.9525543000,0.9217980000,0.8591880000
Uantioquia,BARBOSA1,110,Ener.Act.,21.2612151500,21.7361033500,21.8876850000,20.3164228500,20.3278587000,20.5369249500,22.2822366000,20.9990180000,21.7740357000,22.4284500000,22.5607847500,22.7589372000,23.9159970000,23.1289032000,23.3867565000,23.2972200000,23.7256950000,23.2690293000,24.9043460000,24.4660111500,23.6009940000,20.2709848000,20.1509724000,19.5376720000
Uantioquia,BARBOSA1,110,Ener.Reac,7.3585333719,7.5350998452,7.7022312028,7.5400947800,8.3485555256,7.9673707230,8.0397744261,8.4049246097,7.5222479131,7.7696015529,8.0908772784,8.6171395731,9.7436505485,9.5134970996,9.4478948809,9.4383775232,9.5432624773,9.3298677811,9.2135762771,8.9375357287,8.8984238993,7.9537423128,7.7860729216,7.3851912293
Uantioquia,BARBOSA1,110,Perd.PSTR,0.3237748500,0.3310066500,0.3333150000,0.3093871500,0.3095613000,0.3127450500,0.3393234000,0.3197820000,0.3315843000,0.3415500000,0.3435652500,0.3465828000,0.3642030000,0.3522168000,0.3561435000,0.3547800000,0.3613050000,0.3543507000,0.3792540000,0.3725788500,0.3594060000,0.3086952000,0.3068676000,0.2975280000
Uantioquia,BELEN__1,110,Ener.Act.,35.9961847500,33.5745918000,31.5506926000,30.2303887500,30.0572257500,30.9991320000,31.7681510500,34.3013248000,39.2142191500,44.2859940000,47.8040692500,50.6308715000,52.1176502000,51.9421232000,50.9063760000,49.2369487500,48.0391887500,47.3578347000,55.9156920000,59.2408057500,56.3855370000,48.0912361500,42.8821326000,36.7101620000
Uantioquia,BELEN__1,110,Ener.Reac,17.0627783020,17.0035920781,16.5464184715,15.9834214949,15.9665470726,16.1423399508,16.8168782356,16.9062957852,18.3790258747,19.5520296974,21.5714525772,23.1295757917,23.5631640602,23.4465114618,23.3764363280,23.5387615597,22.9031688664,22.3139314712,23.0786414388,23.1233651280,21.5128797761,18.9644064957,17.8911998759,17.1373973645
Uantioquia,BELEN__1,110,Perd.PSTR,0.5481652500,0.5112882000,0.4804674000,0.4603612500,0.4577242500,0.4720680000,0.4837789500,0.5223552000,0.5971708500,0.6744060000,0.7279807500,0.7710285000,0.7936698000,0.7909968000,0.7752240000,0.7498012500,0.7315612500,0.7211853000,0.8515080000,0.9021442500,0.8586630000,0.7323538500,0.6530274000,0.5590380000
Uantioquia,BELLO__1,110,Ener.Act.,33.9329348000,31.1548014000,30.6184393500,30.4305900000,32.3427015500,35.1955570500,35.9187637500,36.7702470000,39.1380195500,42.4101600000,44.4268982500,46.3718891000,47.7415316000,47.0298888000,47.4841905000,47.6298720000,47.2269577500,44.7093273000,51.8728580000,53.4239769000,50.7275985000,42.4161980500,38.7224382000,34.3449800000
Uantioquia,BELLO__1,110,Ener.Reac,14.2800197851,14.0099807098,13.8677623036,13.8725459082,14.6612782418,16.4696846561,17.1015916380,18.1706712105,17.2389196475,17.7128149141,18.8504356911,19.7129673791,19.8216144047,20.7463564053,20.3366014134,22.4979183426,21.8127811177,19.9804267410,19.6043732935,19.7825974867,17.9844682012,16.0247843487,14.2305443570,13.8759431938
Uantioquia,BELLO__1,110,Perd.PSTR,0.5167452000,0.4744386000,0.4662706500,0.4634100000,0.4925284500,0.5359729500,0.5469862500,0.5599530000,0.5960104500,0.6458400000,0.6765517500,0.7061709000,0.7270284000,0.7161912000,0.7231095000,0.7253280000,0.7191922500,0.6808527000,0.7899420000,0.8135631000,0.7725015000,0.6459319500,0.5896818000,0.5230200000
Uantioquia,BOLOMBO1,110,Ener.Act.,5.5079033000,5.7049919500,5.7151177500,5.5976269500,5.7619742000,5.7134038500,5.9150432000,5.8691816000,5.7625947500,8.7267060000,7.6093220000,5.8450097000,6.0044418000,5.9304880000,6.0462255000,6.1802347500,6.8612145000,6.1483207500,5.9237900000,6.1701286500,5.7427470000,5.1515106000,5.2388604000,6.0081060000
Uantioquia,BOLOMBO1,110,Ener.Reac,0.4448855988,0.4443485752,0.4366652612,0.4441314410,0.5228070910,0.4472861045,0.4551481775,0.4460348772,0.4472936470,0.4608252499,0.4550006627,0.4393757451,0.4429830563,0.4458012420,0.4570018876,0.4620047650,0.4701464901,0.5420946510,0.4942476574,0.4603906926,0.4277009790,0.3786039443,0.4544160784,0.5020315903
Uantioquia,BOLOMBO1,110,Perd.PSTR,0.0838767000,0.0868780500,0.0870322500,0.0852430500,0.0877458000,0.0870061500,0.0900768000,0.0893784000,0.0877552500,0.1328940000,0.1158780000,0.0890103000,0.0914382000,0.0903120000,0.0920745000,0.0941152500,0.1044855000,0.0936292500,0.0902100000,0.0939613500,0.0874530000,0.0784494000,0.0797796000,0.0914940000
Uantioquia,CABANAS1,115,Ener.Act.,4.8526222000,4.6295295500,4.3045780500,4.1962182000,4.1605316500,4.3118473500,4.4110762500,4.6742584000,5.2577724000,5.8415917500,6.3802882500,6.6657511000,6.9090658000,6.9711208000,6.7131690000,6.5361645000,6.4444117500,6.3690297000,7.7925320000,7.9366276500,7.4873790000,6.5440937500,5.6803374000,4.9478520000
Uantioquia,CABANAS1,115,Ener.Reac,2.9422698439,2.8435157139,2.8044401904,2.7439751828,2.7119186372,2.8142105290,2.8789741889,2.8327420467,2.8944020237,3.0337118087,3.4357571027,3.6439294901,3.7097550441,3.6643253390,3.7271928773,3.7950775287,3.7636480347,3.4671103194,3.5426670680,3.3626185298,3.2094699272,2.9439861409,2.9044599103,3.0095764253
Uantioquia,CABANAS1,115,Perd.PSTR,0.0738978000,0.0705004500,0.0655519500,0.0639018000,0.0633583500,0.0656626500,0.0671737500,0.0711816000,0.0800676000,0.0889582500,0.0971617500,0.1015089000,0.1052142000,0.1061592000,0.1022310000,0.0995355000,0.0981382500,0.0969903000,0.1186680000,0.1208623500,0.1140210000,0.0996562500,0.0865026000,0.0753480000
Uantioquia,CALIZAS1,110,Ener.Act.,13.8583097500,13.9558050500,13.8865201500,13.9420150500,13.4633838500,13.2488311500,13.0567857000,12.6872728000,12.9063072500,13.2123960000,13.2201282500,13.2316823000,12.8004296000,12.8680400000,13.1639340000,13.1262577500,13.3270007500,13.4527360000,14.5957300000,14.7124131000,14.8051410000,13.5384211500,13.3227948000,13.3120780000
Uantioquia,CALIZAS1,110,Ener.Reac,5.8302795501,6.1415406097,6.0958814538,5.5986005303,5.9712858347,5.7938025994,5.5923818315,5.2149983256,5.7755413502,6.3962486614,6.3946328327,6.1862886929,6.1210058127,5.9681048547,6.1216552254,5.9659375759,5.9152234676,5.7979199665,5.7259931957,5.4172463012,5.9177526732,5.5874225036,4.9498857157,4.9096991521
Uantioquia,CALIZAS1,110,Perd.PSTR,0.2110402500,0.2125249500,0.2114698500,0.2123149500,0.2050261500,0.2017588500,0.1988343000,0.1932072000,0.1965427500,0.2012040000,0.2013217500,0.2014977000,0.1949304000,0.1959600000,0.2004660000,0.1998922500,0.2029492500,0.2048640000,0.2222700000,0.2240469000,0.2254590000,0.2061688500,0.2028852000,0.2027220000
Uantioquia,CASTILL1,110,Ener.Act.,27.6457783000,25.0129028500,22.9739627000,22.5827010000,22.3799584500,22.1363482500,21.8957423000,22.5981064000,26.7365346500,30.8391187500,33.6648375000,35.8575263000,37.6210506000,38.3467592000,37.6987080000,35.9273332500,35.9519090000,35.2398623500,41.1489660000,44.8186032000,43.7733015000,37.2646874500,33.4639566000,27.9472080000
Uantioquia,CASTILL1,110,Ener.Reac,15.5841296156,15.4476335282,15.0078106410,14.6922910515,14.5134480555,14.2954925225,14.1401109518,13.5346592078,15.4680737894,16.1455776249,17.2201114023,18.4986821160,19.7383854586,20.5685997036,20.3225624745,20.3576070007,20.4078650474,19.1357502557,19.3836293714,19.4450686327,18.9995757258,16.8935777063,17.1485877291,15.7257473024
Uantioquia,CASTILL1,110,Perd.PSTR,0.4210017000,0.3809071500,0.3498573000,0.3438990000,0.3408115500,0.3371017500,0.3334377000,0.3441336000,0.4071553500,0.4696312500,0.5126625000,0.5460537000,0.5729094000,0.5839608000,0.5740920000,0.5471167500,0.5474910000,0.5366476500,0.6266340000,0.6825168000,0.6665985000,0.5674825500,0.5096034000,0.4255920000
Uantioquia,CAUCASI1,110,Ener.Act.,24.2896764500,20.1397138500,19.2449497000,18.7228209000,19.1609784500,19.4404131000,18.3668813000,18.2225788000,19.3832732500,19.8491782500,20.5302072500,20.8512680000,21.0890470000,22.4910960000,23.1352860000,22.8118612500,21.5989322500,21.9552855500,31.8296840000,30.5478148500,29.9252850000,26.9093135000,26.8319910000,24.7483220000
Uantioquia,CAUCASI1,110,Ener.Reac,12.1401428554,11.0546976812,10.0144927892,9.2430802393,9.0876558745,9.3159612480,8.9717168621,8.5716365922,9.2321289842,12.2187320928,12.8777986695,13.4395557189,12.7482982991,12.7054655345,13.1351201992,13.3169584113,13.3374768911,12.8300005944,12.8414917840,13.1431425516,12.9065065486,11.5214497879,12.0998277714,12.0081144636
Uantioquia,CAUCASI1,110,Perd.PSTR,0.3698935500,0.3066961500,0.2930703000,0.2851191000,0.2917915500,0.2960469000,0.2796987000,0.2775012000,0.2951767500,0.3022717500,0.3126427500,0.3175320000,0.3211530000,0.3425040000,0.3523140000,0.3473887500,0.3289177500,0.3343444500,0.4847160000,0.4651951500,0.4557150000,0.4097865000,0.4086090000,0.3768780000
Uantioquia,CAUCHER1,115,Ener.Act.,2.3377596000,2.2265432500,2.1563423000,2.0580688500,2.0199099500,2.0858458500,2.1173166000,2.2053362000,2.3145628500,2.3549872500,2.3939440000,2.4511331000,2.4990238000,2.5400392000,2.5912395000,2.5670085000,2.6076890000,2.5749377500,3.2733520000,3.5203801500,3.2711850000,2.6595197000,2.3545440000,2.2745620000
Uantioquia,CAUCHER1,115,Ener.Reac,0.1163751832,0.1692085903,0.1959013386,0.2283675583,0.2444486861,0.2581719472,0.3384560330,0.2811067795,0.2013194202,0.1266449062,0.0266252954,0.0000000000,0.0196527265,0.0446699519,0.0551910352,0.0368585838,0.0000000000,0.0720878973,0.0297247930,0.0576341327,0.0000000000,0.0341545167,0.1014845978,0.1417975584
Uantioquia,CAUCHER1,115,Perd.PSTR,0.0356004000,0.0339067500,0.0328377000,0.0313411500,0.0307600500,0.0317641500,0.0322434000,0.0335838000,0.0352471500,0.0358627500,0.0364560000,0.0373269000,0.0380562000,0.0386808000,0.0394605000,0.0390915000,0.0397110000,0.0392122500,0.0498480000,0.0536098500,0.0498150000,0.0405003000,0.0358560000,0.0346380000
Uantioquia,CENTRAL1,110,Ener.Act.,41.0170548000,39.8089129000,39.0168251500,37.4696659500,37.2355511500,37.9409589000,38.2377295500,39.5466862000,44.6624905500,47.4871455000,50.2407622500,52.6827250000,53.5650486000,52.6470680000,51.5077185000,50.8116682500,49.9628937500,47.5575237500,52.6667680000,52.9318807500,50.8851000000,44.6045430000,43.5688746000,41.4495880000
Uantioquia,CENTRAL1,110,Ener.Reac,14.5658637640,14.1903430355,14.0805362342,12.9221850443,12.9134066481,13.1567140180,13.6105234000,13.9410997211,14.6948026822,16.2343852349,18.4940341203,19.1433389840,19.5729766786,19.7343232838,19.7314668745,19.6843943432,19.2265471201,17.9372089831,18.2926927989,17.7218543095,17.0493813952,14.9930541925,14.6261850573,14.8478285061
Uantioquia,CENTRAL1,110,Perd.PSTR,0.6246252000,0.6062271000,0.5941648500,0.5706040500,0.5670388500,0.5777811000,0.5823004500,0.6022338000,0.6801394500,0.7231545000,0.7650877500,0.8022750000,0.8157114000,0.8017320000,0.7843815000,0.7737817500,0.7608562500,0.7242262500,0.8020320000,0.8060692500,0.7749000000,0.6792570000,0.6634854000,0.6312120000
Uantioquia,CHORODO1,110,Ener.Act.,1.1865901000,1.1090706000,1.2646218000,1.1371431000,1.1266430000,0.8079561000,0.9578337000,1.1773508000,1.3049181500,1.3559017500,1.3893425000,1.3752964000,1.5039374000,1.5217856000,1.2901530000,1.2511470000,1.2717827500,1.1455845500,1.4778940000,1.7160276000,1.7082855000,1.2564660000,1.1870826000,0.9696340000
Uantioquia,CHORODO1,110,Ener.Reac,0.3599622844,0.3414305662,0.4092797823,0.3382805706,0.2801515605,0.1614705400,0.1561583515,0.2631625588,0.3409037057,0.3998909588,0.4193720811,0.4181633494,0.4834004135,0.4919471927,0.4024739861,0.3744946947,0.3710503048,0.2942683799,0.2897427733,0.3828028760,0.3655532515,0.2887136566,0.3081552964,0.2655410842
Uantioquia,CHORODO1,110,Perd.PSTR,0.0180699000,0.0168894000,0.0192582000,0.0173169000,0.0171570000,0.0123039000,0.0145863000,0.0179292000,0.0198718500,0.0206482500,0.0211575000,0.0209436000,0.0229026000,0.0231744000,0.0196470000,0.0190530000,0.0193672500,0.0174454500,0.0225060000,0.0261324000,0.0260145000,0.0191340000,0.0180774000,0.0147660000
Uantioquia,COCORNA1,110,Ener.Act.,2.1960772000,2.0837084000,1.9455720000,1.9940044500,1.7302017500,1.6571344500,1.7476264000,1.9241778000,1.9240399000,1.8860287500,2.2229480000,2.1849467000,2.1258664000,2.2043512000,2.0882985000,2.1679357500,2.0733265000,2.0284203500,2.3939440000,2.4352450500,2.4715620000,1.9161106500,1.6776126000,1.5767880000
Uantioquia,COCORNA1,110,Ener.Reac,0.9239037242,0.9169789712,0.8540639515,0.8007188581,0.7673798293,0.7246759940,0.7485298719,0.7909173360,0.8610032123,0.9130447549,1.0752494981,1.0215413851,1.0165628028,1.0223623098,0.9711263688,0.9853356226,0.9202512852,0.8742176199,0.9391587166,0.8966797050,0.9879063382,0.7907952963,0.6232919421,0.5815436708
Uantioquia,COCORNA1,110,Perd.PSTR,0.0334428000,0.0317316000,0.0296280000,0.0303655500,0.0263482500,0.0252355500,0.0266136000,0.0293022000,0.0293001000,0.0287212500,0.0338520000,0.0332733000,0.0323736000,0.0335688000,0.0318015000,0.0330142500,0.0315735000,0.0308896500,0.0364560000,0.0370849500,0.0376380000,0.0291793500,0.0255474000,0.0240120000
Uantioquia,COLOMBI1,110,Ener.Act.,47.9063615000,44.2283912000,42.1216338000,40.7609745000,40.8327613000,42.6650287500,43.6234436000,46.4350670000,52.7396481500,58.2222172500,61.4303130000,64.3727444000,65.9697052000,65.2913160000,63.2612310000,61.4895607500,61.0990082500,60.4847622500,71.8183200000,75.7197178500,72.8505015000,62.2160081000,55.8223140000,48.3004600000
Uantioquia,COLOMBI1,110,Ener.Reac,24.9546056036,23.3523119057,23.1147734444,22.8008486440,22.5088003889,22.9393872287,23.7074743936,23.8258122388,25.6202624574,27.9461332992,30.1910027597,31.6833819002,32.2472123547,32.1523776465,32.4235508954,32.2802667165,31.8593128489,30.4721031055,31.3519822040,30.6016578661,29.7584592647,26.8293908618,25.8702043491,24.4915682033
Uantioquia,COLOMBI1,110,Perd.PSTR,0.7295385000,0.6735288000,0.6414462000,0.6207255000,0.6218187000,0.6497212500,0.6643164000,0.7071330000,0.8031418500,0.8866327500,0.9354870000,0.9802956000,1.0046148000,0.9942840000,0.9633690000,0.9363892500,0.9304417500,0.9210877500,1.0936800000,1.1530921500,1.1093985000,0.9474519000,0.8500860000,0.7355400000
Uantioquia,CORDOVA1,115,Ener.Act.,12.5034718000,12.2837971000,12.1111857000,12.0681313500,11.7975617000,11.6823856500,11.0150875500,11.0091086000,11.7823631500,12.1113630000,11.9590327500,12.1003901000,12.4159644000,12.1407160000,11.7863130000,11.6486100000,11.2857360000,11.0564674000,13.3132600000,13.8039279000,13.4360895000,12.0201914000,12.1749546000,12.1158940000
Uantioquia,CORDOVA1,115,Ener.Reac,3.0157567615,2.9973723869,3.1067528914,2.9893847424,3.0382460521,2.8274593816,2.6041962825,2.5318267111,2.5877644389,2.7089412806,2.6701325162,2.8773034241,3.0968949452,2.8212651527,2.9286565568,2.9649088666,2.9586248550,2.7954978511,2.8420313267,2.8515532490,2.8159184201,2.4773349787,2.7709938511,2.9233998002
Uantioquia,CORDOVA1,115,Perd.PSTR,0.1904082000,0.1870629000,0.1844343000,0.1837786500,0.1796583000,0.1779043500,0.1677424500,0.1676514000,0.1794268500,0.1844370000,0.1821172500,0.1842699000,0.1890756000,0.1848840000,0.1794870000,0.1773900000,0.1718640000,0.1683726000,0.2027400000,0.2102121000,0.2046105000,0.1830486000,0.1854054000,0.1845060000
Uantioquia,CRUZADA1,110,Ener.Act.,10.5464836500,11.3763757000,11.3978093000,11.5876483500,12.9000623500,12.8448531000,13.1576103000,15.1298364000,15.4685188000,15.6489412500,16.1591220000,16.5701034000,16.7581596000,15.0388224000,14.9679615000,14.8627635000,15.9774387500,15.0607583500,17.3560940000,16.8826833000,15.2534145000,12.5018367000,11.6059398000,11.9890260000
Uantioquia,CRUZADA1,110,Ener.Reac,5.9630140283,6.5157425412,6.2383323208,6.6881397944,6.4224676039,6.1706373305,7.0546091936,7.8428994276,7.8352296005,8.4351389781,9.0621145036,9.0729301155,9.0771789255,7.8810463056,8.3292234353,7.9746319646,8.1781429998,7.8878974932,8.4248505476,7.8947532773,6.9572842389,5.7612858804,5.3322545675,5.9445280046
Uantioquia,CRUZADA1,110,Perd.PSTR,0.1606063500,0.1732443000,0.1735707000,0.1764616500,0.1964476500,0.1956069000,0.2003697000,0.2304036000,0.2355612000,0.2383087500,0.2460780000,0.2523366000,0.2552004000,0.2290176000,0.2279385000,0.2263365000,0.2433112500,0.2293516500,0.2643060000,0.2570967000,0.2322855000,0.1903833000,0.1767402000,0.1825740000
Uantioquia,ENVIGAD1,110,Ener.Act.,37.8469111000,35.3978366500,34.5906488500,33.9781561500,32.9704026500,31.7081547000,31.8521715500,34.5824832000,38.5665225500,42.2470440000,45.4528742500,47.4477258000,47.8772252000,46.7725280000,44.6961480000,44.0921460000,43.5612310000,42.7754965000,49.9674740000,51.7584207000,50.8245225000,45.3584226000,44.4910710000,42.2379820000
Uantioquia,ENVIGAD1,110,Ener.Reac,16.9557369647,16.0947947412,16.2059397342,14.5605789457,14.5452756760,14.8759671106,16.0080570668,16.2315750997,17.0992167657,17.9424994048,20.2347019894,21.0340047678,20.9428578406,20.9629192275,20.6570958952,20.5380723892,20.4777913996,19.8086412292,20.0762628790,20.1758761293,19.6943473172,17.7796970836,18.2610581127,18.2815314772
Uantioquia,ENVIGAD1,110,Perd.PSTR,0.5763489000,0.5390533500,0.5267611500,0.5174338500,0.5020873500,0.4828653000,0.4850584500,0.5266368000,0.5873074500,0.6433560000,0.6921757500,0.7225542000,0.7290948000,0.7122720000,0.6806520000,0.6714540000,0.6633690000,0.6514035000,0.7609260000,0.7881993000,0.7739775000,0.6907374000,0.6775290000,0.6432180000
