FECHA	HORA	I_A	I_B	I_C	KVA_Tot	kVAr_Tot	kW_Tot	V_A_B	V_B_C	V_C_A
2018-10-31	20:00:00	59.4756851196289	60.1171226501465	60.0702743530273	1184.46850585938	77.7472305297852	1180.01940917969	11386.3671875	11428.486328125	11422.9853515625
2018-10-31	21:00:00	57.1265258789063	56.8827972412109	56.7655906677246	1143.53051757813	76.8635940551758	1141.13977050781	11397.1044921875	11439.5537109375	11443.615234375
2018-10-31	22:00:00	49.5030403137207	50.1038017272949	49.7028541564941	983.005676269531	80.0095062255859	980.005676269531	11407.841796875	11450.62109375	11464.24609375
2018-10-31	23:00:00	48.9224319458008	49.8144187927246	49.6144180297852	927.656860351562	47.2403221130371	926.640869140625	11135.748046875	11189.2470703125	11204.61328125
2018-11-01	00:00:00	46.8027420043945	46.802547454834	47.6015663146973	905.060729980469	28.0195922851562	904.060729980469	11142.302734375	11197.673828125	11210.6640625
2018-11-01	01:00:00	47.8982009887695	47.8995513916016	48.8973007202148	922.984252929687	47.9889183044434	924.474853515625	11148.857421875	11206.1005859375	11216.7138671875
2018-11-01	02:00:00	46.2993392944336	46.7002220153809	47.5995597839355	921.958190917969	52.9868011474609	915.97607421875	11155.4111328125	11214.5283203125	11222.7646484375
2018-11-01	03:00:00	47.9997673034668	47.9000015258789	48.0997657775879	930.011596679688	58.0046348571777	929.004028320312	11161.9658203125	11222.955078125	11228.814453125
2018-11-01	04:00:00	48.4044342041016	48.6044311523438	49.1039886474609	953.035278320312	54.5155639648438	951.534240722656	11168.5205078125	11231.3818359375	11234.865234375
2018-11-01	05:00:00	49.698902130127	49.2996330261231	49.2001838684082	968.989013671875	37.9972496032715	967.97607421875	11173.4521484375	11229.09375	11241.26171875
2018-11-01	06:00:00	59.0009536743164	60.7983322143555	57.8971405029297	1169.96899414063	101.009536743164	1163.64221191406	11273.7236328125	11316.8935546875	11342.7607421875
2018-11-01	07:00:00	69.7989883422852	71.199592590332	67.4985733032227	1337.48754882813	121.006103515625	1332.00537109375	11186.5908203125	11228.3779296875	11257.357421875
2018-11-01	08:00:00	82.2000961303711	82.0400161743164	80.7401123046875	1554.20434570313	182.408081054688	1543.20434570313	11099.458984375	11139.8623046875	11171.953125
2018-11-01	09:00:00	89.605224609375	89.6623840332031	89.4402923583984	1698.55822753906	224.311904907227	1683.81799316406	11045.6240234375	11137.08203125	11116.560546875
2018-11-01	10:00:00	90.7834396362305	90.8571472167969	90.1942977905273	1764.25024414063	222.941223144531	1750.08850097656	11005.53515625	11090.1318359375	11073.5556640625
2018-11-01	11:00:00	93.3246688842774	93.6850051879883	93.0370025634766	1783.2333984375	211.493347167969	1771.11010742188	10965.4462890625	11003.1376953125	11030.55078125
2018-11-01	12:00:00	94.1999969482422	93	93.5	1733.86486816406	191.495361328125	1723.806640625	11094	11131	11169
2018-11-01	13:00:00	92.4163131713867	93.2925415039063	94.376220703125	1796	263	1777	11130.6728515625	11166.94140625	11208.4287109375
2018-11-01	20:00:00	73.0636672973633	73.4212265014648	73.7318344116211	1451.46936035156	99	1448.36328125	11379.7568359375	11412.607421875	11454.6357421875
2018-11-01	21:00:00	59.646915435791	60.4058990478516	60.5587120056152	1187.41284179688	91.1179656982422	1183.47192382813	11239.8125	11278.828125	11317.1787109375
2018-11-01	22:00:00	51.6479721069336	53.3419761657715	53.0359802246094	1044.88000488281	95.9805450439453	1029.35205078125	11344.05078125	11381.9150390625	11460.3759765625
2018-11-01	23:00:00	49.5725936889648	49.6794471740723	49.789722442627	993.520446777344	71.5889358520508	990.509826660156	11309.9765625	11351.5439453125	11440.8759765625
2018-11-02	00:00:00	47.7006072998047	47.9997978210449	47.8997993469238	936.967712402344	48.9858818054199	931.973693847656	11290.59375	11332.9013671875	11421.3759765625
2018-11-02	01:00:00	50.1955337524414	49.7966499328613	49.6957588195801	964.982116699219	71.9832458496094	961.962036132812	11273.1513671875	11315.80859375	11401.8759765625
2018-11-02	02:00:00	47.6995582580566	47.8011093139648	48.1995582580566	956.977844238281	60.005542755127	947.504943847656	11255.7099609375	11298.7158203125	11359.8525390625
2018-11-02	03:00:00	47.6025810241699	47.9002380371094	48.1002349853516	928.068115234375	42.0493354797363	927.065795898437	11238.2685546875	11281.623046875	11310.3212890625
2018-11-02	04:00:00	48.1997985839844	48.3004035949707	49.1987915039063	928.026245117188	45.9939498901367	927.018676757812	11220.826171875	11264.529296875	11260.7890625
2018-11-02	05:00:00	50.0973358154297	49.4994316101074	49.7999992370606	956.475280761719	35.0018997192383	956.998107910156	11194.9775390625	11236.728515625	11211.2568359375
2018-11-02	06:00:00	59.9997634887695	60.7988090515137	59.6966667175293	1188.95239257813	134.484252929688	1181.94995117188	11311.4501953125	11349.3251953125	11363.1064453125
2018-11-02	07:00:00	66.7173385620117	65.2281265258789	63.8733024597168	1198	116	1192	11289.7431640625	11333.0703125	11296.9013671875
2018-11-02	10:00:00	91.5591812133789	90.2447128295898	91.4881286621094	1729.69567871094	216.565872192383	1715.84045410156	11069.673828125	11105.31640625	11098.2841796875
2018-11-02	11:00:00	94.4251251220703	94.4215316772461	94.607177734375	1811	226	1796	10996.3173828125	11029.3984375	11057.169921875
2018-11-02	13:00:00	89.9675216674805	91.3482666015625	90.956428527832	1806	232	1791	11095.91015625	11126.9921875	11166.2802734375
2018-11-02	14:00:00	82.1999969482422	83	82.0999984741211	1639	233	1622	11146	11172	11220
2018-11-02	17:00:00	64.67138671875	64.0546798706055	65.0594940185547	1261.33154296875	176.118988037109	1249.33154296875	11303.0947265625	11331.9072265625	11373.4130859375
2018-11-02	18:00:00	65.8000030517578	66.6999969482422	64.8000030517578	1250.42358398438	156.237533569336	1240.52526855469	11371	11400	11444
2018-11-02	21:00:00	51.5	51.7999992370605	52.4000015258789	1022	80	1023	11404	11427	11472
2018-11-02	23:00:00	45.6477775573731	47.5331344604492	46.7312126159668	933	74	930	11408.59375	11437.658203125	11479.6923828125
2018-11-03	01:00:00	45.7314605712891	46.8694381713867	47.2694396972656	922.842712402344	76.6943817138672	910.388732910156	11385.109375	11418.5615234375	11454.9169921875
2018-11-03	02:00:00	45.8120574951172	47.1623115539551	47.0874366760254	915.120544433594	69.8794403076172	913.382873535156	11373.3671875	11409.0126953125	11442.529296875
2018-11-03	04:00:00	44.7526168823242	45.835075378418	46.5350761413574	911.843017578125	64.1127090454102	910.756164550781	11349.8818359375	11389.9150390625	11417.7548828125
2018-11-03	05:00:00	46.9457702636719	48.6457672119141	47.9549255371094	940.7392578125	67.2746200561523	944.690002441406	11338.1396484375	11380.3662109375	11405.3671875
2018-11-03	06:00:00	49.607479095459	49.3387794494629	50.1612205505371	963.717529296875	106.68701171875	957.717529296875	11309.5751953125	11348.1708984375	11380.568359375
2018-11-03	07:00:00	48.1723480224609	48.906436920166	48.9135093688965	952.317260742188	95.3048248291016	947.549011230469	11271.8505859375	11303.642578125	11349.0126953125
2018-11-03	08:00:00	53.2136154174805	54.6974868774414	54.5204200744629	1026.46594238281	125.279579162598	1018.46594238281	11234.1259765625	11259.115234375	11317.4560546875
2018-11-03	09:00:00	53.3690872192383	55.5392150878906	54.3340263366699	1054	120	1047	11196.400390625	11214.587890625	11285.900390625
